,KIC
32296,8939396
32297,8939509
32298,8939654
32299,8939719
32300,8939799
32301,8939867
32302,8939906
32303,8939949
32304,8939987
32305,8940006
32306,8940149
32307,8940153
32308,8940321
32309,8940344
32310,8940464
32311,8940612
32312,8940658
32313,8940688
32314,8940712
32315,8940748
32316,8940874
32317,8940918
32318,8940998
32319,8941041
32320,8941120
32321,8941181
32322,8941279
32323,8941373
32324,8941413
32325,8941433
32326,8941460
32327,8941548
32328,8941581
32329,8943104
32330,8943212
32331,8946131
32332,8946162
32333,8946222
32334,8946262
32335,8946267
32336,8946576
32337,8946580
32338,8946621
32339,8946737
32340,8946760
32341,8946960
32342,8946992
32343,8947088
32344,8947254
32345,8947280
32346,8947384
32347,8947433
32348,8947435
32349,8947520
32350,8947539
32351,8947554
32352,8947609
32353,8947907
32354,8948070
32355,8948288
32356,8948340
32357,8948432
32358,8948514
32359,8948569
32360,8948618
32361,8948637
32362,8948709
32363,8948807
32364,8948951
32365,8948992
32366,8949249
32367,8949252
32368,8949327
32369,8949412
32370,8949512
32371,8949538
32372,8949632
32373,8949663
32374,8949675
32375,8949810
32376,8949833
32377,8949910
32378,8949921
32379,8949953
32380,8950115
32381,8950191
32382,8950400
32383,8950461
32384,8950529
32385,8950549
32386,8950568
32387,8950617
32388,8950837
32389,8950859
32390,8950969
32391,8951117
32392,8951205
32393,8951304
32394,8951312
32395,8951469
32396,8951485
32397,8951492
32398,8951721
32399,8951867
32400,8951869
32401,8951873
32402,8952063
32403,8952106
32404,8952120
32405,8952124
32406,8952187
32407,8952315
32408,8952407
32409,8952590
32410,8952662
32411,8952667
32412,8952695
32413,8952734
32414,8952815
32415,8952983
32416,8952995
32417,8953008
32418,8953325
32419,8953414
32420,8955613
32421,8955617
32422,8955889
32423,8955961
32424,8956001
32425,8956092
32426,8956163
32427,8956193
32428,8956206
32429,8956279
32430,8956342
32431,8956483
32432,8956492
32433,8956533
32434,8956612
32435,8956706
32436,8956725
32437,8956794
32438,8956840
32439,8956874
32440,8957022
32441,8957153
32442,8957198
32443,8957265
32444,8957334
32445,8957504
32446,8957646
32447,8957663
32448,8957759
32449,8957764
32450,8957866
32451,8957876
32452,8957895
32453,8957955
32454,8957999
32455,8958011
32456,8958017
32457,8958080
32458,8958111
32459,8958243
32460,8958431
32461,8958488
32462,8958682
32463,8958701
32464,8958784
32465,8958870
32466,8958942
32467,8958950
32468,8959001
32469,8959056
32470,8959069
32471,8959189
32472,8959269
32473,8959273
32474,8959425
32475,8959430
32476,8959448
32477,8959520
32478,8959645
32479,8959739
32480,8959754
32481,8959993
32482,8960059
32483,8960120
32484,8960136
32485,8960145
32486,8960179
32487,8960232
32488,8960890
32489,8960912
32490,8960918
32491,8960926
32492,8960932
32493,8960937
32494,8960979
32495,8961045
32496,8961549
32497,8961580
32498,8961634
32499,8961799
32500,8961875
32501,8961906
32502,8961914
32503,8961923
32504,8962007
32505,8962074
32506,8962094
32507,8962193
32508,8962224
32509,8962236
32510,8962244
32511,8962308
32512,8962344
32513,8962542
32514,8962605
32515,8962694
32516,8962702
32517,8962908
32518,8962913
32519,8962915
32520,8963064
32521,8963094
32522,8963321
32523,8963348
32524,8963391
32525,8963486
32526,8963500
32527,8963543
32528,8963742
32529,8963830
32530,8963863
32531,8963919
32532,8963933
32533,8964064
32534,8964081
32535,8964174
32536,8964192
32537,8964251
32538,8964281
32539,8964349
32540,8964835
32541,8964866
32542,8971405
32543,8971577
32544,8971609
32545,8971652
32546,8971668
32547,8971874
32548,8971984
32549,8972041
32550,8972123
32551,8972302
32552,8972338
32553,8972374
32554,8972493
32555,8972665
32556,8972956
32557,8973022
32558,8973129
32559,8973160
32560,8973204
32561,8973510
32562,8973548
32563,8973931
32564,8974233
32565,8974601
32566,8974917
32567,8975004
32568,8975030
32569,8975691
32570,8975729
32571,8975730
32572,8975776
32573,8976756
32574,8976767
32575,8976801
32576,8977185
32577,8977853
32578,8978158
32579,8979380
32580,8979564
32581,8979743
32582,8979914
32583,8980380
32584,8980451
32585,8980730
32586,8980897
32587,8980901
32588,8981163
32589,8981620
32590,8981621
32591,8982630
32592,8983251
32593,8983415
32594,8984268
32595,8984339
32596,8984432
32597,8984453
32598,8984572
32599,8984755
32600,8984819
32601,8984892
32602,8985070
32603,8985384
32604,9001581
32605,9001624
32606,9001751
32607,9001859
32608,9001882
32609,9002016
32610,9002094
32611,9002098
32612,9002170
32613,9002171
32614,9002180
32615,9002183
32616,9002248
32617,9002264
32618,9002278
32619,9002354
32620,9002459
32621,9002493
32622,9002510
32623,9002752
32624,9002786
32625,9002888
32626,9002978
32627,9003054
32628,9003357
32629,9003368
32630,9003373
32631,9003426
32632,9003552
32633,9003558
32634,9003734
32635,9003816
32636,9003862
32637,9003879
32638,9003955
32639,9003963
32640,9004013
32641,9004058
32642,9004266
32643,9004302
32644,9004402
32645,9004514
32646,9004587
32647,9004969
32648,9005027
32649,9005040
32650,9005042
32651,9005083
32652,9005114
32653,9005126
32654,9005138
32655,9005213
32656,9005321
32657,9005325
32658,9005337
32659,9005340
32660,9005451
32661,9005467
32662,9005895
32663,9005913
32664,9005982
32665,9006008
32666,9006054
32667,9006186
32668,9006297
32669,9006402
32670,9006474
32671,9006584
32672,9006614
32673,9006747
32674,9006751
32675,9006796
32676,9006802
32677,9006836
32678,9006891
32679,9007016
32680,9007017
32681,9007037
32682,9007147
32683,9007151
32684,9007208
32685,9007306
32686,9007332
32687,9007473
32688,9007588
32689,9007650
32690,9007843
32691,9007866
32692,9007884
32693,9008081
32694,9008103
32695,9008339
32696,9008345
32697,9008353
32698,9008460
32699,9008736
32700,9008737
32701,9008797
32702,9008930
32703,9008945
32704,9009019
32705,9009093
32706,9009095
32707,9009211
32708,9009229
32709,9009256
32710,9009330
32711,9009351
32712,9009390
32713,9009436
32714,9009486
32715,9009509
32716,9009708
32717,9009769
32718,9009800
32719,9009876
32720,9009953
32721,9011865
32722,9011874
32723,9011877
32724,9011903
32725,9011963
32726,9011983
32727,9012065
32728,9012171
32729,9012179
32730,9012182
32731,9012232
32732,9012272
32733,9012273
32734,9012392
32735,9015557
32736,9015706
32737,9015726
32738,9015860
32739,9015943
32740,9015954
32741,9015973
32742,9016072
32743,9016121
32744,9016227
32745,9016468
32746,9016857
32747,9016859
32748,9017081
32749,9017220
32750,9017238
32751,9017346
32752,9017403
32753,9017438
32754,9017531
32755,9017538
32756,9017600
32757,9017726
32758,9017730
32759,9017791
32760,9017904
32761,9017907
32762,9017946
32763,9018044
32764,9018212
32765,9018260
32766,9018328
32767,9018440
32768,9018449
32769,9018484
32770,9018496
32771,9018694
32772,9018698
32773,9018938
32774,9019144
32775,9019155
32776,9019191
32777,9019245
32778,9019254
32779,9019294
32780,9019307
32781,9019344
32782,9019361
32783,9019366
32784,9019513
32785,9019531
32786,9019565
32787,9019590
32788,9019601
32789,9019624
32790,9019756
32791,9019948
32792,9020073
32793,9020103
32794,9020114
32795,9020160
32796,9020218
32797,9020285
32798,9020345
32799,9020391
32800,9020661
32801,9021075
32802,9021086
32803,9021151
32804,9021162
32805,9021500
32806,9021760
32807,9021831
32808,9021921
32809,9021998
32810,9022012
32811,9024568
32812,9024623
32813,9024643
32814,9024713
32815,9024720
32816,9024729
32817,9024857
32818,9024863
32819,9024869
32820,9024901
32821,9025098
32822,9025459
32823,9025473
32824,9025476
32825,9025615
32826,9025662
32827,9025704
32828,9025708
32829,9025739
32830,9025856
32831,9025874
32832,9025901
32833,9025971
32834,9026007
32835,9026048
32836,9026467
32837,9026472
32838,9026562
32839,9026619
32840,9026628
32841,9026655
32842,9026678
32843,9026682
32844,9026751
32845,9026852
32846,9026883
32847,9026978
32848,9026994
32849,9027013
32850,9027061
32851,9027062
32852,9027188
32853,9027193
32854,9027225
32855,9027260
32856,9027302
32857,9027329
32858,9027397
32859,9027408
32860,9027524
32861,9027797
32862,9027841
32863,9027869
32864,9027912
32865,9027941
32866,9028012
32867,9028026
32868,9028034
32869,9028119
32870,9028346
32871,9028487
32872,9028495
32873,9028666
32874,9028667
32875,9028802
32876,9028863
32877,9028991
32878,9029275
32879,9029375
32880,9029443
32881,9029451
32882,9029486
32883,9029559
32884,9029733
32885,9029868
32886,9030537
32887,9030571
32888,9030734
32889,9030765
32890,9030808
32891,9030812
32892,9030835
32893,9030909
32894,9030931
32895,9031163
32896,9031209
32897,9031499
32898,9031504
32899,9031522
32900,9031647
32901,9031700
32902,9031859
32903,9031873
32904,9031901
32905,9032043
32906,9032076
32907,9032140
32908,9032191
32909,9032388
32910,9032410
32911,9032519
32912,9032669
32913,9032715
32914,9032883
32915,9033022
32916,9033099
32917,9033132
32918,9033211
32919,9033381
32920,9033406
32921,9033412
32922,9033497
32923,9033502
32924,9033689
32925,9033786
32926,9033827
32927,9033887
32928,9033909
32929,9034025
32930,9034103
32931,9034121
32932,9034124
32933,9034241
32934,9034599
32935,9040200
32936,9040228
32937,9040536
32938,9040561
32939,9040682
32940,9040687
32941,9040700
32942,9040913
32943,9041274
32944,9041528
32945,9041558
32946,9041676
32947,9041818
32948,9041829
32949,9041907
32950,9041967
32951,9042296
32952,9042516
32953,9042686
32954,9042959
32955,9043086
32956,9043536
32957,9043925
32958,9044227
32959,9044228
32960,9044269
32961,9044351
32962,9044592
32963,9044714
32964,9044728
32965,9044831
32966,9045772
32967,9046277
32968,9046282
32969,9048160
32970,9048244
32971,9048440
32972,9048460
32973,9048976
32974,9049088
32975,9049219
32976,9049660
32977,9049774
32978,9050019
32979,9050137
32980,9050190
32981,9050278
32982,9050516
32983,9050543
32984,9051026
32985,9051698
32986,9051739
32987,9052052
32988,9052089
32989,9052244
32990,9052348
32991,9052635
32992,9052848
32993,9053221
32994,9053345
32995,9053461
32996,9053655
32997,9053682
32998,9053779
32999,9053996
33000,9070712
33001,9070728
33002,9070744
33003,9070772
33004,9070889
33005,9070892
33006,9070898
33007,9070953
33008,9071188
33009,9071237
33010,9071286
33011,9071312
33012,9071314
33013,9071361
33014,9071384
33015,9071413
33016,9071425
33017,9071474
33018,9071518
33019,9071529
33020,9071562
33021,9071593
33022,9071662
33023,9071767
33024,9071839
33025,9071925
33026,9071946
33027,9072060
33028,9072149
33029,9072156
33030,9072190
33031,9072526
33032,9072559
33033,9072583
33034,9072617
33035,9072753
33036,9072781
33037,9072818
33038,9072872
33039,9072888
33040,9072910
33041,9072959
33042,9072972
33043,9072982
33044,9073015
33045,9073048
33046,9073131
33047,9073460
33048,9073517
33049,9073549
33050,9073565
33051,9073566
33052,9073762
33053,9073854
33054,9073879
33055,9074159
33056,9074175
33057,9074180
33058,9074276
33059,9074626
33060,9074711
33061,9074736
33062,9074753
33063,9074786
33064,9074841
33065,9074868
33066,9074876
33067,9074898
33068,9074961
33069,9075077
33070,9075109
33071,9075305
33072,9075364
33073,9075417
33074,9075586
33075,9075614
33076,9075735
33077,9075772
33078,9075825
33079,9075882
33080,9075896
33081,9075993
33082,9076040
33083,9076158
33084,9076163
33085,9076299
33086,9076541
33087,9076567
33088,9076617
33089,9076673
33090,9076686
33091,9076707
33092,9076713
33093,9076717
33094,9076808
33095,9076838
33096,9076879
33097,9076971
33098,9076990
33099,9077007
33100,9077126
33101,9077150
33102,9077179
33103,9077196
33104,9077237
33105,9077341
33106,9077346
33107,9077397
33108,9077412
33109,9077427
33110,9077456
33111,9077462
33112,9077463
33113,9077484
33114,9077491
33115,9077511
33116,9077513
33117,9077552
33118,9077568
33119,9077576
33120,9077823
33121,9077937
33122,9079532
33123,9079587
33124,9079671
33125,9079718
33126,9079759
33127,9079869
33128,9079969
33129,9080010
33130,9080014
33131,9080170
33132,9080292
33133,9080357
33134,9080424
33135,9080430
33136,9080557
33137,9080588
33138,9080809
33139,9083355
33140,9083688
33141,9083791
33142,9083971
33143,9083975
33144,9084022
33145,9084209
33146,9084222
33147,9084226
33148,9084256
33149,9084272
33150,9084322
33151,9084384
33152,9084407
33153,9084457
33154,9084468
33155,9084569
33156,9084615
33157,9084728
33158,9084742
33159,9084778
33160,9084806
33161,9084832
33162,9084857
33163,9084915
33164,9084953
33165,9085184
33166,9085187
33167,9085245
33168,9085284
33169,9085290
33170,9085457
33171,9085473
33172,9085567
33173,9085582
33174,9085698
33175,9085717
33176,9086236
33177,9086254
33178,9086378
33179,9086519
33180,9086530
33181,9086673
33182,9086716
33183,9086927
33184,9086943
33185,9087175
33186,9087398
33187,9087481
33188,9087482
33189,9087519
33190,9087580
33191,9087602
33192,9087853
33193,9087979
33194,9088061
33195,9088062
33196,9088259
33197,9088286
33198,9088292
33199,9088475
33200,9088528
33201,9088651
33202,9090989
33203,9091020
33204,9091114
33205,9091170
33206,9091261
33207,9091293
33208,9091334
33209,9091482
33210,9091513
33211,9091535
33212,9091708
33213,9091712
33214,9091730
33215,9091755
33216,9091856
33217,9091876
33218,9091929
33219,9091940
33220,9091993
33221,9092205
33222,9092237
33223,9092242
33224,9092257
33225,9092340
33226,9092388
33227,9092430
33228,9092485
33229,9092497
33230,9092504
33231,9092744
33232,9092859
33233,9092889
33234,9092900
33235,9092935
33236,9093015
33237,9093020
33238,9093060
33239,9093135
33240,9093165
33241,9093191
33242,9093214
33243,9093235
33244,9093347
33245,9093475
33246,9093554
33247,9093646
33248,9093675
33249,9093790
33250,9093831
33251,9093859
33252,9094287
33253,9094316
33254,9094464
33255,9094553
33256,9094629
33257,9094655
33258,9094876
33259,9095098
33260,9095153
33261,9095182
33262,9095277
33263,9095289
33264,9095433
33265,9096005
33266,9096060
33267,9096141
33268,9096191
33269,9096192
33270,9096261
33271,9096398
33272,9096461
33273,9097105
33274,9097169
33275,9097182
33276,9097188
33277,9097256
33278,9097285
33279,9097344
33280,9097358
33281,9097468
33282,9097470
33283,9097472
33284,9097501
33285,9097503
33286,9097590
33287,9097788
33288,9098337
33289,9098372
33290,9098388
33291,9098460
33292,9098500
33293,9098535
33294,9098575
33295,9098698
33296,9098775
33297,9098795
33298,9098810
33299,9098866
33300,9099204
33301,9099250
33302,9099295
33303,9099377
33304,9099452
33305,9099456
33306,9099467
33307,9099480
33308,9099512
33309,9099604
33310,9099624
33311,9099797
33312,9099831
33313,9099839
33314,9099876
33315,9099877
33316,9099894
33317,9099920
33318,9099952
33319,9100119
33320,9100271
33321,9100484
33322,9100640
33323,9100743
33324,9100792
33325,9100875
33326,9100953
33327,9101051
33328,9101443
33329,9101446
33330,9101522
33331,9101525
33332,9101620
33333,9101701
33334,9101709
33335,9101872
33336,9102100
33337,9106657
33338,9107329
33339,9107457
33340,9107510
33341,9107602
33342,9107797
33343,9107802
33344,9107898
33345,9108051
33346,9108097
33347,9108587
33348,9108621
33349,9108669
33350,9108709
33351,9108743
33352,9108981
33353,9109003
33354,9109180
33355,9109405
33356,9109926
33357,9110114
33358,9110204
33359,9111333
33360,9111835
33361,9112320
33362,9113715
33363,9113824
33364,9113851
33365,9113975
33366,9114111
33367,9114614
33368,9114848
33369,9115800
33370,9116075
33371,9116449
33372,9116512
33373,9117123
33374,9117771
33375,9117806
33376,9117850
33377,9117914
33378,9118118
33379,9118242
33380,9118313
33381,9118695
33382,9118755
33383,9119458
33384,9119568
33385,9136906
33386,9137094
33387,9137160
33388,9137189
33389,9137217
33390,9137234
33391,9137255
33392,9137257
33393,9137267
33394,9137412
33395,9137436
33396,9137479
33397,9137489
33398,9137523
33399,9137531
33400,9137551
33401,9137638
33402,9137689
33403,9137757
33404,9137902
33405,9137926
33406,9137959
33407,9138040
33408,9138056
33409,9138133
33410,9138300
33411,9138341
33412,9138353
33413,9138398
33414,9138426
33415,9138436
33416,9138650
33417,9138654
33418,9138727
33419,9138730
33420,9138756
33421,9138992
33422,9139084
33423,9139230
33424,9139235
33425,9139487
33426,9139519
33427,9139545
33428,9139564
33429,9139582
33430,9139606
33431,9139648
33432,9139776
33433,9139782
33434,9139804
33435,9139877
33436,9139913
33437,9139927
33438,9140402
33439,9140411
33440,9140459
33441,9140519
33442,9140647
33443,9140922
33444,9141037
33445,9141060
33446,9141156
33447,9141178
33448,9141231
33449,9141266
33450,9141355
33451,9141383
33452,9141404
33453,9141415
33454,9141455
33455,9141582
33456,9141609
33457,9141629
33458,9141737
33459,9141747
33460,9141755
33461,9141761
33462,9141810
33463,9141877
33464,9141891
33465,9142010
33466,9142219
33467,9142489
33468,9142544
33469,9142594
33470,9142595
33471,9142684
33472,9142715
33473,9142773
33474,9142783
33475,9142795
33476,9142888
33477,9142932
33478,9142950
33479,9143126
33480,9143253
33481,9143308
33482,9143422
33483,9143439
33484,9143447
33485,9143477
33486,9143650
33487,9143659
33488,9143782
33489,9145415
33490,9145552
33491,9145622
33492,9145623
33493,9145651
33494,9145681
33495,9145697
33496,9145864
33497,9145901
33498,9145926
33499,9146018
33500,9146066
33501,9146198
33502,9146204
33503,9146222
33504,9146242
33505,9146282
33506,9146305
33507,9146350
33508,9146352
33509,9146353
33510,9146366
33511,9146406
